IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0120815,8.6,1,"Drama, War",1998,Saving Private Ryan (1998)
tt0120591,6.6,2,"Action, Adventure, Sci-Fi",1998,Armageddon (1998)
tt0129387,7.1,3,"Comedy, Romance",1998,There's Something About Mary (1998)
tt0120623,7.2,4,"Animation, Adventure, Comedy",1998,A Bug's Life (1998)
tt0120484,6.1,5,"Comedy, Sport",1998,The Waterboy (1998)
tt0118998,5.3,6,"Comedy, Family, Fantasy",1998,Doctor Dolittle (1998)
tt0120812,6.9,7,"Action, Comedy, Crime",1998,Rush Hour (1998)
tt0120647,6.1,8,"Action, Drama, Romance",1998,Deep Impact (1998)
tt0120685,5.3,9,"Action, Sci-Fi, Thriller",1998,Godzilla (I) (1998)
tt0129290,6.7,10,"Biography, Comedy, Drama",1998,Patch Adams (1998)
tt0122151,6.6,11,"Action, Crime, Thriller",1998,Lethal Weapon 4 (1998)
tt0120382,8.1,12,"Comedy, Drama, Sci-Fi",1998,The Truman Show (1998)
tt0120762,7.6,13,"Animation, Adventure, Family",1998,Mulan (1998)
tt0128853,6.6,14,"Comedy, Drama, Romance",1998,You've Got Mail (1998)
tt0120660,7.3,15,"Action, Crime, Mystery",1998,Enemy of the State (1998)
tt0120794,7.0,16,"Animation, Adventure, Drama",1998,The Prince of Egypt (1998)
tt0134067,5.9,17,"Animation, Adventure, Comedy",1998,The Rugrats Movie (1998)
tt0138097,7.2,18,"Comedy, Drama, History",1998,Shakespeare in Love (1998)
tt0120746,6.7,19,"Action, Adventure, Comedy",1998,The Mask of Zorro (1998)
tt0120686,6.7,20,"Comedy, Drama",1998,Stepmom (1998)
tt0120587,6.6,21,"Animation, Adventure, Comedy",1998,Antz (1998)
tt0190641,6.0,22,"Animation, Action, Adventure",1998,Gekijô-ban poketto monsutâ - Myûtsû no gyakushû (1998)
tt0120902,7.0,23,"Drama, Mystery, Sci-Fi",1998,The X Files (1998)
tt0120888,6.8,24,"Comedy, Music, Romance",1998,The Wedding Singer (1998)
tt0120632,6.7,25,"Drama, Fantasy, Romance",1998,City of Angels (1998)
tt0120661,7.1,26,"Documentary, Short",1998,Everest (1998)
tt0119314,6.6,27,"Drama, Romance, Western",1998,The Horse Whisperer (1998)
tt0120828,5.8,28,"Action, Adventure, Comedy",1998,Six Days Seven Nights (1998)
tt0120844,6.4,29,"Action, Adventure, Sci-Fi",1998,Star Trek: Insurrection (1998)
tt0120611,7.1,30,"Action, Horror",1998,Blade (1998)
tt0120738,5.1,31,"Action, Adventure, Family",1998,Lost in Space (1998)
tt0120787,6.5,32,"Crime, Drama, Thriller",1998,A Perfect Murder (1998)
tt0120783,6.5,33,"Adventure, Comedy, Drama",1998,The Parent Trap (1998)
tt0120631,7.0,34,"Comedy, Drama, Romance",1998,EverAfter (1998)
tt0119313,5.9,35,"Drama, Romance",1998,Hope Floats (1998)
tt0120873,6.5,36,"Action, Crime, Thriller",1998,U.S. Marshals (1998)
tt0120744,6.5,37,"Action, Adventure",1998,The Man in the Iron Mask (I) (1998)
tt0120633,6.5,38,Drama,1998,A Civil Action (1998)
tt0120832,6.0,39,"Crime, Mystery, Thriller",1998,Snake Eyes (1998)
tt0120889,7.0,40,"Drama, Fantasy, Romance",1998,What Dreams May Come (1998)
tt0120694,5.7,41,"Horror, Thriller",1998,Halloween H20: 20 Years Later (1998)
tt0122718,6.1,42,"Action, Adventure, Comedy",1998,Small Soldiers (1998)
tt0163862,4.7,43,"Adventure, Family, Fantasy",1998,T-Rex: Back to the Cretaceous (1998)
tt0120751,5.6,44,"Action, Adventure, Family",1998,Mighty Joe Young (1998)
tt0120791,6.2,45,"Comedy, Drama, Fantasy",1998,Practical Magic (1998)
tt0119643,7.1,46,"Drama, Fantasy, Romance",1998,Meet Joe Black (1998)
tt0120768,7.3,47,"Action, Crime, Drama",1998,The Negotiator (1998)
tt0122690,7.3,48,"Action, Adventure, Crime",1998,Ronin (1998)
tt0133952,6.3,49,"Action, Thriller",1998,The Siege (1998)
tt0145921,6.5,50,"Documentary, Drama, Family",1998,Mysteries of Egypt (1998)
tt0120789,7.5,51,"Comedy, Drama, Fantasy",1998,Pleasantville (1998)
tt0133751,6.4,52,"Horror, Sci-Fi",1998,The Faculty (1998)
tt0130018,4.6,53,"Horror, Mystery",1998,I Still Know What You Did Last Summer (1998)
tt0119942,6.7,54,"Comedy, Drama",1998,Primary Colors (1998)
tt0146336,5.5,55,"Horror, Mystery",1998,Urban Legend (1998)
tt0120703,5.6,56,"Comedy, Drama, Romance",1998,How Stella Got Her Groove Back (1998)
tt0120780,7.0,57,"Crime, Drama, Romance",1998,Out of Sight (1998)
tt0120184,6.0,58,"Drama, Horror, Mystery",1998,Sphere (1998)
tt0120863,7.6,59,"Drama, War",1998,The Thin Red Line (1998)
tt0141109,5.3,60,"Comedy, Drama, Family",1998,Jack Frost (1998)
tt0120749,6.1,61,"Action, Crime, Drama",1998,Mercury Rising (1998)
tt0144120,5.4,62,"Comedy, Horror",1998,Bride of Chucky (1998)
tt0120770,6.2,63,"Comedy, Music, Romance",1998,A Night at the Roxbury (1998)
tt0127536,7.5,64,"Biography, Drama, History",1998,Elizabeth (1998)
tt0123987,5.9,65,"Comedy, Family",1998,Madeline (1998)
tt0120890,6.5,66,"Crime, Drama, Mystery",1998,Wild Things (1998)
tt0120772,6.0,67,"Comedy, Drama, Romance",1998,The Object of My Affection (1998)
tt0120609,6.1,68,"Action, Comedy, Crime",1998,The Big Hit (1998)
tt0125454,6.5,69,"Adventure, Comedy, Drama",1998,Paulie (1998)
tt0118798,6.8,70,"Comedy, Drama, Romance",1998,Bulworth (1998)
tt0119223,6.8,71,"Drama, Romance",1998,Great Expectations (1998)
tt0127723,6.5,72,"Comedy, Romance",1998,Can't Hardly Wait (1998)
tt0119099,7.0,73,"Action, Crime, Drama",1998,Fallen (1998)
tt0166396,7.4,74,Comedy,1998,Waking Ned (1998)
tt0118661,3.7,75,"Action, Adventure, Sci-Fi",1998,The Avengers (1998)
tt0120776,7.0,76,Drama,1998,One True Thing (1998)
tt0119905,5.7,77,"Comedy, Drama",1998,The Players Club (1998)
tt0128442,7.4,78,"Crime, Drama",1998,Rounders (1998)
tt0120603,5.9,79,"Drama, History, Horror",1998,Beloved (1998)
tt0120800,6.2,80,"Animation, Adventure, Comedy",1998,Quest for Camelot (1998)
tt0124718,6.9,81,"Drama, Sport",1998,He Got Game (1998)
tt0155975,4.6,82,"Horror, Mystery, Thriller",1998,Psycho (1998)
tt0120877,6.1,83,"Action, Horror, Thriller",1998,Vampires (1998)
tt0120741,5.5,84,"Comedy, Crime",1998,Jane Austen's Mafia! (1998)
tt0120696,5.8,85,"Action, Crime, Drama",1998,Hard Rain (1998)
tt0120841,4.3,86,"Action, Horror, Sci-Fi",1998,Species II (1998)
tt0120008,6.1,87,"Action, Crime, Thriller",1998,The Replacement Killers (1998)
tt0120773,6.4,88,"Adventure, Comedy",1998,The Odd Couple II (1998)
tt0120595,5.8,89,"Adventure, Comedy, Drama",1998,Babe: Pig in the City (1998)
tt0124879,6.9,90,"Comedy, Drama, Family",1998,Simon Birch (1998)
tt0118715,8.2,91,"Comedy, Crime",1998,The Big Lebowski (1998)
tt0134619,5.5,92,"Horror, Mystery, Sci-Fi",1998,Disturbing Behavior (1998)
tt0120693,6.7,93,"Comedy, Crime",1998,Half Baked (1998)
tt0128445,7.7,94,"Comedy, Drama",1998,Rushmore (1998)
tt0120577,5.8,95,"Drama, Music",1998,54 (1998)
tt0120324,7.5,96,"Crime, Drama, Thriller",1998,A Simple Plan (1998)
tt0120576,5.8,97,"Drama, Romance, Music",1998,Dance with Me (1998)
tt0118301,6.1,98,Comedy,1998,Dead Man on Campus (1998)
tt0119594,6.2,99,"Crime, Drama, Mystery",1998,Twilight (1998)
tt0120157,6.0,100,"Action, Drama, Sci-Fi",1998,Soldier (I) (1998)
